step,eval_reward,algo,env,seed
935000.0,8949.7756,SACDistanceAgentNew,HalfCheetah-v5,42
940000.0,8985.9737,SACDistanceAgentNew,HalfCheetah-v5,42
945000.0,8879.4457,SACDistanceAgentNew,HalfCheetah-v5,42
950000.0,9108.1132,SACDistanceAgentNew,HalfCheetah-v5,42
955000.0,9168.2545,SACDistanceAgentNew,HalfCheetah-v5,42
960000.0,9201.8841,SACDistanceAgentNew,HalfCheetah-v5,42
965000.0,9162.5757,SACDistanceAgentNew,HalfCheetah-v5,42
970000.0,8981.4074,SACDistanceAgentNew,HalfCheetah-v5,42
975000.0,9061.4525,SACDistanceAgentNew,HalfCheetah-v5,42
980000.0,8869.2405,SACDistanceAgentNew,HalfCheetah-v5,42
985000.0,9017.6664,SACDistanceAgentNew,HalfCheetah-v5,42
990000.0,9059.3189,SACDistanceAgentNew,HalfCheetah-v5,42
995000.0,9299.459,SACDistanceAgentNew,HalfCheetah-v5,42
1000000.0,9357.6864,SACDistanceAgentNew,HalfCheetah-v5,42
1005000.0,9188.2725,SACDistanceAgentNew,HalfCheetah-v5,42
1010000.0,9252.2487,SACDistanceAgentNew,HalfCheetah-v5,42
1015000.0,9063.8223,SACDistanceAgentNew,HalfCheetah-v5,42
1020000.0,9396.5266,SACDistanceAgentNew,HalfCheetah-v5,42
1025000.0,10104.6008,SACDistanceAgentNew,HalfCheetah-v5,42
1030000.0,9418.0585,SACDistanceAgentNew,HalfCheetah-v5,42
1035000.0,8874.3881,SACDistanceAgentNew,HalfCheetah-v5,42
1040000.0,9921.6954,SACDistanceAgentNew,HalfCheetah-v5,42
1045000.0,9160.2986,SACDistanceAgentNew,HalfCheetah-v5,42
1050000.0,9288.1866,SACDistanceAgentNew,HalfCheetah-v5,42
1055000.0,10071.3695,SACDistanceAgentNew,HalfCheetah-v5,42
1060000.0,9723.5439,SACDistanceAgentNew,HalfCheetah-v5,42
1065000.0,9141.4838,SACDistanceAgentNew,HalfCheetah-v5,42
1070000.0,9352.6085,SACDistanceAgentNew,HalfCheetah-v5,42
1075000.0,9630.6563,SACDistanceAgentNew,HalfCheetah-v5,42
1080000.0,9138.3289,SACDistanceAgentNew,HalfCheetah-v5,42
1085000.0,9810.7576,SACDistanceAgentNew,HalfCheetah-v5,42
1090000.0,9510.6864,SACDistanceAgentNew,HalfCheetah-v5,42
1095000.0,10010.9088,SACDistanceAgentNew,HalfCheetah-v5,42
1100000.0,9328.6537,SACDistanceAgentNew,HalfCheetah-v5,42
1105000.0,9393.9999,SACDistanceAgentNew,HalfCheetah-v5,42
1110000.0,10133.0761,SACDistanceAgentNew,HalfCheetah-v5,42
1115000.0,10070.8922,SACDistanceAgentNew,HalfCheetah-v5,42
1120000.0,9777.9397,SACDistanceAgentNew,HalfCheetah-v5,42
1125000.0,9697.7293,SACDistanceAgentNew,HalfCheetah-v5,42
1130000.0,9477.8166,SACDistanceAgentNew,HalfCheetah-v5,42
1135000.0,9346.0569,SACDistanceAgentNew,HalfCheetah-v5,42
1140000.0,9266.7919,SACDistanceAgentNew,HalfCheetah-v5,42
1145000.0,9778.069,SACDistanceAgentNew,HalfCheetah-v5,42
1150000.0,9244.3166,SACDistanceAgentNew,HalfCheetah-v5,42
1155000.0,9307.188,SACDistanceAgentNew,HalfCheetah-v5,42
5000.0,103.4821,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
10000.0,443.8167,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
15000.0,1375.4802,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
20000.0,9359.7892,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
25000.0,9359.8484,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
30000.0,9358.6964,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
35000.0,9359.7181,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
40000.0,9359.2728,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
45000.0,9359.2053,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
50000.0,9359.4641,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
55000.0,9358.5652,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
60000.0,9358.5701,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
65000.0,9352.8482,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
70000.0,9356.2796,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
75000.0,9356.1044,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
80000.0,9354.3054,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
85000.0,9354.3977,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
90000.0,9355.6953,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
95000.0,9356.5254,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
100000.0,9355.5051,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
105000.0,9350.8158,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
110000.0,9342.1659,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
115000.0,9350.92,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
120000.0,9347.06,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
125000.0,9348.0235,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
130000.0,9348.0074,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
135000.0,9355.4827,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
140000.0,9358.2545,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
145000.0,9347.1553,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
150000.0,9347.6639,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
155000.0,9355.6446,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
160000.0,9356.5521,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
165000.0,9354.0382,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
170000.0,9352.0487,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
175000.0,9358.0945,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
180000.0,9353.6495,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
185000.0,9348.4816,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
190000.0,9352.1896,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
195000.0,9345.4374,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
200000.0,9359.084,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
205000.0,9359.6849,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
210000.0,9359.7471,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
215000.0,9359.4613,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
220000.0,9359.6858,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
225000.0,9359.5749,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
230000.0,9350.86,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
235000.0,9359.0321,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
240000.0,9343.2894,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
245000.0,9356.1233,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
250000.0,9359.6091,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
255000.0,9354.5568,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
260000.0,9359.4399,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
265000.0,9356.2234,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
270000.0,9357.9876,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
275000.0,9347.9508,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
280000.0,9358.8327,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
285000.0,9350.9762,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
290000.0,9355.616,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
295000.0,9354.6228,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
300000.0,9347.2927,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
305000.0,9337.0114,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
310000.0,9351.2709,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
315000.0,9359.3611,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
320000.0,9346.5892,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
325000.0,9359.3971,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
330000.0,9355.3012,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
335000.0,9347.6022,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
340000.0,9355.186,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
345000.0,9348.9809,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
350000.0,9358.1318,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
355000.0,9359.1277,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
360000.0,9338.8031,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
365000.0,9353.7765,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
370000.0,9358.858,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
375000.0,9355.8806,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
380000.0,9357.793,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
385000.0,9352.1579,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
390000.0,9353.2167,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
395000.0,9355.9101,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
400000.0,9358.8377,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
405000.0,9359.5407,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
410000.0,9351.5852,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
415000.0,9359.1934,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
420000.0,9350.1642,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
425000.0,9357.9465,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
430000.0,9359.249,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
435000.0,9347.8418,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
440000.0,9349.2543,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
445000.0,9349.3354,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
450000.0,9345.1614,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
455000.0,9349.1787,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
460000.0,9348.935,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
465000.0,9342.8809,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
470000.0,9350.7082,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
475000.0,9347.3991,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
480000.0,9352.3557,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
485000.0,9352.6504,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
490000.0,9343.9233,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
495000.0,9359.1549,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
500000.0,9342.4198,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
505000.0,9352.4106,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
510000.0,9353.2847,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
515000.0,9348.4393,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
520000.0,9358.9204,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
525000.0,9358.2736,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
530000.0,9354.7618,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
535000.0,9356.5208,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
540000.0,9354.581,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
545000.0,9359.5156,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
550000.0,9342.1415,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
555000.0,9345.125,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
560000.0,9359.4397,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
565000.0,9342.0145,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
570000.0,9353.5838,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
575000.0,9359.6212,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
580000.0,9354.0556,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
585000.0,9353.2112,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
590000.0,9346.8216,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
595000.0,9357.9072,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
600000.0,9355.6648,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
605000.0,9355.0205,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
610000.0,9342.489,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
615000.0,9359.342,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
620000.0,9348.9173,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
625000.0,9358.5297,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
630000.0,9359.4923,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
635000.0,9359.2082,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
640000.0,9355.1911,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
645000.0,9340.7577,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
650000.0,9356.4161,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
655000.0,9359.424,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
660000.0,9359.5798,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
665000.0,9351.3326,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
670000.0,9359.6552,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
675000.0,9351.4914,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
680000.0,9359.4699,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
685000.0,9351.927,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
690000.0,9359.3112,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
695000.0,9354.8474,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
700000.0,9353.1192,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
705000.0,9346.3285,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
710000.0,9345.8658,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
715000.0,9359.2952,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
720000.0,9358.5909,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
725000.0,9357.9662,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
730000.0,9350.8823,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
735000.0,9331.2934,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
740000.0,9350.2253,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
745000.0,9353.8687,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
750000.0,9358.1616,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
755000.0,9356.6597,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
760000.0,9358.7378,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
765000.0,9346.9095,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
770000.0,9346.366,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
775000.0,9359.2129,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
780000.0,9354.0284,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
785000.0,9356.6282,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
790000.0,9359.8536,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
795000.0,9351.3229,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
800000.0,9359.6051,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
805000.0,9340.118,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
810000.0,9359.4516,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
815000.0,9358.23,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
820000.0,9359.4877,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
825000.0,9357.7118,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
830000.0,9359.3938,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
835000.0,9357.6089,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
840000.0,9356.2147,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
845000.0,9357.4304,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
850000.0,9357.6928,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
855000.0,9349.674,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
860000.0,9356.4677,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
865000.0,9356.2639,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
870000.0,9359.766,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
875000.0,9354.6444,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
880000.0,9359.6459,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
885000.0,9358.179,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
890000.0,9358.4365,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
895000.0,9355.7359,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
900000.0,9353.3938,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
905000.0,9348.7536,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
910000.0,9359.508,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
915000.0,9340.4287,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
920000.0,9355.1474,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
925000.0,9356.5889,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
930000.0,9357.5871,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
935000.0,9359.7434,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
940000.0,9334.1544,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
945000.0,9343.4695,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
950000.0,9353.4999,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
955000.0,9356.9654,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
960000.0,9358.1062,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
965000.0,9358.0072,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
970000.0,9357.327,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
975000.0,9359.378,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
980000.0,9356.8894,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
985000.0,9359.2559,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
990000.0,8441.4632,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
995000.0,9357.528,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1000000.0,9353.6523,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1005000.0,9357.8512,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1010000.0,9352.2837,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1015000.0,9359.0329,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1020000.0,9358.9274,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1025000.0,9357.5837,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1030000.0,9330.4145,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1035000.0,9343.7807,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1040000.0,9339.8568,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1045000.0,9358.2637,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1050000.0,9329.6706,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1055000.0,9357.8001,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1060000.0,9357.135,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1065000.0,9357.9591,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1070000.0,9359.3095,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1075000.0,9359.5914,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1080000.0,9359.7084,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1085000.0,9359.4904,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1090000.0,9357.8656,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1095000.0,9357.4275,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1100000.0,9356.2897,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1105000.0,9358.9404,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1110000.0,9359.5535,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1115000.0,9358.8971,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1120000.0,9359.8522,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1125000.0,9356.1182,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1130000.0,9359.1439,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1135000.0,9358.3827,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1140000.0,9359.2921,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1145000.0,9357.4093,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1150000.0,9358.8318,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1155000.0,9359.4493,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
1160000.0,9356.8674,SACDistanceAgentNew,InvertedDoublePendulum-v5,42
5000.0,-0.0149,SACDistanceAgentNew,MountainCarContinuous-v0,42
10000.0,-0.0177,SACDistanceAgentNew,MountainCarContinuous-v0,42
15000.0,-0.0216,SACDistanceAgentNew,MountainCarContinuous-v0,42
20000.0,-0.0038,SACDistanceAgentNew,MountainCarContinuous-v0,42
25000.0,-0.0171,SACDistanceAgentNew,MountainCarContinuous-v0,42
30000.0,-0.0034,SACDistanceAgentNew,MountainCarContinuous-v0,42
35000.0,-0.0036,SACDistanceAgentNew,MountainCarContinuous-v0,42
40000.0,-0.0015,SACDistanceAgentNew,MountainCarContinuous-v0,42
45000.0,-0.0201,SACDistanceAgentNew,MountainCarContinuous-v0,42
50000.0,-0.0042,SACDistanceAgentNew,MountainCarContinuous-v0,42
55000.0,-0.0044,SACDistanceAgentNew,MountainCarContinuous-v0,42
60000.0,-0.0619,SACDistanceAgentNew,MountainCarContinuous-v0,42
65000.0,-0.0524,SACDistanceAgentNew,MountainCarContinuous-v0,42
70000.0,-0.0046,SACDistanceAgentNew,MountainCarContinuous-v0,42
75000.0,-0.056,SACDistanceAgentNew,MountainCarContinuous-v0,42
80000.0,-0.0101,SACDistanceAgentNew,MountainCarContinuous-v0,42
85000.0,-0.0409,SACDistanceAgentNew,MountainCarContinuous-v0,42
90000.0,-0.0372,SACDistanceAgentNew,MountainCarContinuous-v0,42
95000.0,-0.0479,SACDistanceAgentNew,MountainCarContinuous-v0,42
100000.0,-0.0205,SACDistanceAgentNew,MountainCarContinuous-v0,42
105000.0,-0.0022,SACDistanceAgentNew,MountainCarContinuous-v0,42
110000.0,-0.0043,SACDistanceAgentNew,MountainCarContinuous-v0,42
115000.0,-0.0141,SACDistanceAgentNew,MountainCarContinuous-v0,42
120000.0,-0.0366,SACDistanceAgentNew,MountainCarContinuous-v0,42
125000.0,-0.0053,SACDistanceAgentNew,MountainCarContinuous-v0,42
130000.0,-0.0022,SACDistanceAgentNew,MountainCarContinuous-v0,42
135000.0,-0.0106,SACDistanceAgentNew,MountainCarContinuous-v0,42
140000.0,-0.0049,SACDistanceAgentNew,MountainCarContinuous-v0,42
145000.0,-0.0378,SACDistanceAgentNew,MountainCarContinuous-v0,42
150000.0,-0.018,SACDistanceAgentNew,MountainCarContinuous-v0,42
155000.0,-0.0075,SACDistanceAgentNew,MountainCarContinuous-v0,42
160000.0,-0.0057,SACDistanceAgentNew,MountainCarContinuous-v0,42
165000.0,-0.0164,SACDistanceAgentNew,MountainCarContinuous-v0,42
170000.0,-0.0959,SACDistanceAgentNew,MountainCarContinuous-v0,42
175000.0,-0.1373,SACDistanceAgentNew,MountainCarContinuous-v0,42
180000.0,-0.0207,SACDistanceAgentNew,MountainCarContinuous-v0,42
185000.0,-0.4915,SACDistanceAgentNew,MountainCarContinuous-v0,42
190000.0,-0.011,SACDistanceAgentNew,MountainCarContinuous-v0,42
195000.0,-0.0364,SACDistanceAgentNew,MountainCarContinuous-v0,42
200000.0,-0.0887,SACDistanceAgentNew,MountainCarContinuous-v0,42
205000.0,-0.0475,SACDistanceAgentNew,MountainCarContinuous-v0,42
210000.0,-0.1376,SACDistanceAgentNew,MountainCarContinuous-v0,42
215000.0,-0.181,SACDistanceAgentNew,MountainCarContinuous-v0,42
220000.0,-0.254,SACDistanceAgentNew,MountainCarContinuous-v0,42
225000.0,-0.545,SACDistanceAgentNew,MountainCarContinuous-v0,42
230000.0,-0.0815,SACDistanceAgentNew,MountainCarContinuous-v0,42
235000.0,-0.0546,SACDistanceAgentNew,MountainCarContinuous-v0,42
240000.0,-0.0333,SACDistanceAgentNew,MountainCarContinuous-v0,42
245000.0,-0.036,SACDistanceAgentNew,MountainCarContinuous-v0,42
250000.0,-0.1071,SACDistanceAgentNew,MountainCarContinuous-v0,42
255000.0,-0.0826,SACDistanceAgentNew,MountainCarContinuous-v0,42
260000.0,-0.0692,SACDistanceAgentNew,MountainCarContinuous-v0,42
265000.0,-0.0329,SACDistanceAgentNew,MountainCarContinuous-v0,42
270000.0,-0.0365,SACDistanceAgentNew,MountainCarContinuous-v0,42
275000.0,-0.054,SACDistanceAgentNew,MountainCarContinuous-v0,42
280000.0,-0.0557,SACDistanceAgentNew,MountainCarContinuous-v0,42
285000.0,-0.0275,SACDistanceAgentNew,MountainCarContinuous-v0,42
290000.0,-0.1031,SACDistanceAgentNew,MountainCarContinuous-v0,42
295000.0,-0.0435,SACDistanceAgentNew,MountainCarContinuous-v0,42
300000.0,-0.0234,SACDistanceAgentNew,MountainCarContinuous-v0,42
305000.0,-0.0197,SACDistanceAgentNew,MountainCarContinuous-v0,42
310000.0,-0.0454,SACDistanceAgentNew,MountainCarContinuous-v0,42
315000.0,-0.0867,SACDistanceAgentNew,MountainCarContinuous-v0,42
320000.0,-0.0575,SACDistanceAgentNew,MountainCarContinuous-v0,42
325000.0,-0.0196,SACDistanceAgentNew,MountainCarContinuous-v0,42
330000.0,-0.0465,SACDistanceAgentNew,MountainCarContinuous-v0,42
335000.0,-0.0489,SACDistanceAgentNew,MountainCarContinuous-v0,42
340000.0,-0.0399,SACDistanceAgentNew,MountainCarContinuous-v0,42
345000.0,-0.0632,SACDistanceAgentNew,MountainCarContinuous-v0,42
350000.0,-0.0246,SACDistanceAgentNew,MountainCarContinuous-v0,42
355000.0,-0.0238,SACDistanceAgentNew,MountainCarContinuous-v0,42
360000.0,-0.083,SACDistanceAgentNew,MountainCarContinuous-v0,42
365000.0,-0.0536,SACDistanceAgentNew,MountainCarContinuous-v0,42
370000.0,-0.0867,SACDistanceAgentNew,MountainCarContinuous-v0,42
375000.0,-0.0092,SACDistanceAgentNew,MountainCarContinuous-v0,42
380000.0,-0.0569,SACDistanceAgentNew,MountainCarContinuous-v0,42
385000.0,-0.039,SACDistanceAgentNew,MountainCarContinuous-v0,42
390000.0,-0.0555,SACDistanceAgentNew,MountainCarContinuous-v0,42
395000.0,-0.0731,SACDistanceAgentNew,MountainCarContinuous-v0,42
400000.0,-0.0583,SACDistanceAgentNew,MountainCarContinuous-v0,42
